app_id,app_name,count,genres
359350,Defunct,62,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]"
264320,Captain Morgane and the Golden Turtle,62,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
299150,Empress Of The Deep,62,"[{'id': '25', 'description': 'Adventure'}]"
286220,Pier Solar and the Great Architects,62,"[{'id': '3', 'description': 'RPG'}]"
412790,Adventure Time: Magic Man's Head Games,61,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
463930,The Dweller,61,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
206250,ClaDun x2,61,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
331920,Airline Tycoon Deluxe,61,"[{'id': '28', 'description': 'Simulation'}]"
298280,XenoRaptor,61,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
339240,10 Years After,61,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
466660,Stash,61,"[{'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]"
283330,Desert Thunder,61,"[{'id': '1', 'description': 'Action'}]"
301220,Legends of Persia,61,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
291170,Royal Defense,61,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
35310,Clutch,61,"[{'id': '1', 'description': 'Action'}, {'id': '9', 'description': 'Racing'}]"
260650,Cold War,61,"[{'id': '1', 'description': 'Action'}]"
415400,Cross Set,61,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
440020,bit Dungeon+,61,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
361360,Goosebumps,61,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
311930,Tinertia,61,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
65070,Ride 'em Low,61,"[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}]"
438420,Zenith,61,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
493720,Haven Moon,61,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
356890,One More Line,61,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
32310,Indiana Jones and the Last Crusade,61,"[{'id': '25', 'description': 'Adventure'}]"
491090,Ant Queen,61,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
263520,Enola,61,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
58560,Runaway: A Twist of Fate,61,"[{'id': '25', 'description': 'Adventure'}]"
270790,Etherlords II,61,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
371310,Karos Returns,61,"[{'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]"
269470,MorphVOX Pro 4 - Voice Changer,61,"[{'id': '52', 'description': 'Audio Production'}, {'id': '57', 'description': 'Utilities'}]"
3300,Bejeweled 2 Deluxe,61,"[{'id': '4', 'description': 'Casual'}]"
432250,Soviet City,61,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
409910,The Storm Guard: Darkness is Coming,61,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
345750,Idol Hands,61,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
11050,Dracula: Origin,61,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
235660,Eador. Genesis,61,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
316140,Appointment With FEAR,60,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
15080,Rayman: Raving Rabbids,60,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
63960,Theatre of War 3: Korea,60,"[{'id': '2', 'description': 'Strategy'}]"
37010,Ninja Blade,60,"[{'id': '1', 'description': 'Action'}]"
341060,The Lady,60,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
293760,Automation - The Car Company Tycoon Game,60,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
6090,Armed and Dangerous,60,"[{'id': '1', 'description': 'Action'}]"
287070,Battle Academy,60,"[{'id': '2', 'description': 'Strategy'}]"
375120,Super Star Path,60,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
438790,Random Access Murder,60,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
378480,Badland Bandits,60,"[{'id': '1', 'description': 'Action'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '9', 'description': 'Racing'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
377520,Pike and Shot: Campaigns,60,"[{'id': '2', 'description': 'Strategy'}]"
337880,One Late Night: Deadline,60,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
456430,Christmas Adventure: Candy Storm,60,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
421260,Militia,60,"[{'id': '2', 'description': 'Strategy'}]"
353580,Rad Rodgers: World One,60,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
345440,Vapour,60,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
350500,Fly in the House,60,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
343360,Particula,60,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
246720,Wayward Manor,60,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
284180,Magicians & Looters,60,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
32140,Midnight Mysteries: The Edgar Allan Poe Conspiracy,60,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
33730,18 Wheels of Steel: Extreme Trucker,60,"[{'id': '28', 'description': 'Simulation'}]"
433670,Professional Farmer 2017,60,"[{'id': '28', 'description': 'Simulation'}]"
394680,Mountain Crime: Requital,60,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
377360,Western Press,59,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
49810,CreaVures,59,"[{'id': '23', 'description': 'Indie'}]"
329770,4089: Ghost Within,59,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
339000,Ukrainian Ninja,59,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
291070,Slip,59,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
104100,Inside a Star-filled Sky ,59,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
435480,Trials of the Blood Dragon,59,"[{'id': '9', 'description': 'Racing'}]"
486650,Potato Thriller Steamed Potato Edition,59,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
401820,FATED: The Silent Oath,59,"[{'id': '25', 'description': 'Adventure'}]"
312970,My Ex-Boyfriend the Space Tyrant,59,"[{'id': '25', 'description': 'Adventure'}]"
312560,Xanadu Next,59,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]"
384280,Mute Crimson+,59,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
389270,Through Abandoned: The Underground City,59,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
464360,3030 Deathwar Redux - A Space Odyssey,59,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
467850,METAGAL,59,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
311040,Rulers of Nations,59,"[{'id': '2', 'description': 'Strategy'}]"
414660,Vampire Legends: The True Story of Kisilova,59,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
386560,Psycho Starship Rampage,59,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
254100,World War II: Panzer Claws,59,"[{'id': '2', 'description': 'Strategy'}]"
287960,Yomi,59,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
325150,Run or Die,59,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
348790,Wooden Floor,59,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
49330,Pirates of Black Cove,59,"[{'id': '2', 'description': 'Strategy'}]"
326730,Whisper of a Rose,59,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
396800,12 Labours of Hercules IV: Mother Nature,59,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
444580,ALONE IN SPACE,59,"[{'id': '25', 'description': 'Adventure'}]"
398210,BlackShadows,59,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
404700,Curvatron,59,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
528550,Drunkn Bar Fight,59,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
261720,Holy Avatar vs. Maidens of the Dead,59,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
338420,Alum,59,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
368790,OreLight,59,[]
300900,Hippocampal: The White Sofa,59,"[{'id': '23', 'description': 'Indie'}]"
411330,Men of Valor,59,"[{'id': '1', 'description': 'Action'}]"
337680,Star Hammer: The Vanguard Prophecy ,59,"[{'id': '25', 'description': 'Adventure'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
3310,Chuzzle Deluxe,59,"[{'id': '4', 'description': 'Casual'}]"
404580,Relive,59,"[{'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
285130,Battleplan: American Civil War,59,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
326340,River City Super Sports Challenge ~All Stars Special~,58,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '18', 'description': 'Sports'}]"
355410,Radium,58,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
316180,A City Sleeps,58,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
333260,Marvin's Mittens,58,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
27050,FATALE,58,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
44100,Super Laser Racer,58,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]"
378850,Galagan's Island: Reprymian Rising,58,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
428870,Take the Dream IX,58,"[{'id': '71', 'description': 'Sexual Content'}, {'id': '72', 'description': 'Nudity'}, {'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
316080,Parcel,58,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
372350,Tumbleweed Express,58,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
281350,US and THEM,58,"[{'id': '2', 'description': 'Strategy'}]"
378110,Hack RUN,58,"[{'id': '25', 'description': 'Adventure'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
439720,Unending Galaxy,58,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
515020,The VR Museum of Fine Art,58,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
200410,SOL: Exodus,58,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
347710,Perils of Man,58,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
369890,Riddled Corpses,58,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
423710,Invasion: Brain Craving,58,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
369390,Scourge of War: Waterloo,58,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
266550,Spark Rising,58,[]
346450,samurai_jazz,58,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
283180,The Samaritan Paradox,58,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
283000,Strategic War in Europe,58,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
444940,UBERMOSH:BLACK,58,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
99410,Garshasp: Temple of the Dragon,58,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
240660,RainBlood Chronicles: Mirage,58,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
446780,AMOK,58,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
286460,Black Mirror II,58,"[{'id': '25', 'description': 'Adventure'}]"
317320,Nelly Cootalot: The Fowl Fleet,58,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
246880,Recruits,58,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
409380,Among the Heavens,58,"[{'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]"
339640,Jagged Alliance Online: Reloaded,58,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
209610,Roller Coaster Rampage,58,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
296280,TownCraft,58,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
415350,Shooting Stars!,58,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
311850,Zombie Solitaire,58,"[{'id': '4', 'description': 'Casual'}]"
414920,Corgi Warlock,58,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
431840,3DRPG,58,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
32760,Tachyon: The Fringe,58,"[{'id': '28', 'description': 'Simulation'}]"
289200,Ascension to the Throne,58,"[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
434680,Lamia's Game Room,58,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
369530,Void Destroyer 2,58,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
295870,The Dungeoning,58,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
426930,Moonshot,57,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
463030,Bottle,57,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
433190,CDF Starfighter VR,57,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
294540,Freddi Fish 3: The Case of the Stolen Conch Shell,57,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
365880,Mirrored - Chapter 1,57,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
383800,Close Order,57,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
487350,Pirate Pop Plus,57,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
453720,Last Will,57,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
305800,POP: Methodology Experiment One,57,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
329240,The Weaponographist,57,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
367110,Dustbowl,57,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
358650,Gryphon Knight Epic,57,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
330720,Flashpoint Campaigns: Red Storm,57,"[{'id': '2', 'description': 'Strategy'}]"
252970,McDROID,57,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
395420,The Dwarf Run,57,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
524380,Yore VR,57,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]"
330000,Kingdoms CCG,57,"[{'id': '37', 'description': 'Free to Play'}, {'id': '2', 'description': 'Strategy'}]"
9760,Act of War: High Treason,57,"[{'id': '1', 'description': 'Action'}]"
2350,Quake III: Team Arena,57,"[{'id': '1', 'description': 'Action'}]"
294650,Putt-Putt Goes to the Moon,57,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
423490,Air Missions: HIND,57,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
365210,Hollywood Visionary,57,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
353550,House of Caravan,57,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
374640,March of Industry,57,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
364710,Wonky Pigeon!,57,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
301700,Numba Deluxe,57,"[{'id': '4', 'description': 'Casual'}]"
365320,Quadrant,57,"[{'id': '23', 'description': 'Indie'}]"
296530,Coldfire Keep,57,"[{'id': '3', 'description': 'RPG'}]"
360590,"Once Bitten, Twice Dead",57,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
366960,SECTOR,57,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
311680,Flower Shop: Winter In Fairbrook,56,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '28', 'description': 'Simulation'}]"
200190,Sideway,56,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
11180,Sherlock Holmes: The Mystery of The Persian Carpet,56,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
374950,ADventure Lib,56,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
393430,Ice Lakes,56,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
362660,Blue Rose Reprise,56,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
39520,The Guild Gold Edition,56,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
424780,Imperia Online,56,"[{'id': '37', 'description': 'Free to Play'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
293720,Dark Raid,56,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
328470,Slave Zero,56,"[{'id': '1', 'description': 'Action'}]"
365350,How to Take Off Your Mask,56,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
10230,Dead Mountaineer's Hotel,56,"[{'id': '25', 'description': 'Adventure'}]"
353890,Casey Powell Lacrosse 16,56,"[{'id': '18', 'description': 'Sports'}]"
275510,Z Steel Soldiers,56,"[{'id': '2', 'description': 'Strategy'}]"
527160,Cmoar VR Cinema UHD,56,"[{'id': '28', 'description': 'Simulation'}]"
348700,Walkover,56,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
273820,Mining & Tunneling Simulator,56,"[{'id': '28', 'description': 'Simulation'}]"
218660,iBomber Attack,56,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
11260,Pacific Storm: Allies,56,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
398640,Bowl Bound College Football,56,"[{'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]"
460640,Breached,55,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
300760,EPSILON,55,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
230330,FINAL FANTASY® XI: Ultimate Collection Seekers Edition NA,55,[]
311980,Isomer,55,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
451010,Kittypocalypse,55,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
7730,X-COM: Interceptor,55,"[{'id': '2', 'description': 'Strategy'}]"
91800,Cloning Clyde,55,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
473450,The Narrator is a DICK,55,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
361830,in Space,55,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
270330,Ku: Shroud of the Morrigan,55,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
512080,Fancy Skiing VR,55,"[{'id': '25', 'description': 'Adventure'}, {'id': '18', 'description': 'Sports'}]"
452440,Flowers -Le volume sur printemps-,55,"[{'id': '4', 'description': 'Casual'}]"
517130,Soundboxing,55,"[{'id': '23', 'description': 'Indie'}]"
254480,Obscure 2,55,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
429700,Squirbs,55,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
396660,Tahira: Echoes of the Astral Empire,55,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]"
489220,Unforgiving Trials: The Darkest Crusade,55,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
